"","name","review","type"
"98","
          Средство от насморка  Тафен назаль - отзыв        "," Я начала применять тафен назаль по рекомендации врача 2 года назад, когда мне потребовалось лечение вазомоторного ринита и зависимости от сосудосуживающих капель. Принимала по схеме, как полагается. Тафен помог быстро. После недели использования моя хроническая заложенность носа прошла, но я все-же провела полный курс лечения, как рекомендовал врач. В течение полугода после лечения все было хорошо, потом простуда - насморк - сосудосуживающие капли. Хоть и старалась капать нос раз в сутки при очень сильной надобности и всего несколько дней, этого мне хватило, чтоб нос перестал опять дышать нормально. Сначала мой нос требовал капель раз в неделю, потом 2 раза в неделю ну и так далее. Снова обратилась к врачу. И снова лор мне назначил тафен назаль, сказав при этом, что теперь это ""мои"" капли, т.к. вазомоторный ринит практически не лечится. Я начала второй раз лечиться тафеном. И вот тут начались очень неприятные для меня вещи : у меня начали краснеть глаза, то появлялись, то  проходили ярко-красные сосуды на белках глаз. Лору я об этом сказала и она меня заверила, что от тафена этого быть никак не может. А глазам становилось все хуже, и я уже стеснялась на работу ходить, все меня спрашивали, что у меня с глазами. Я обращалась к окулистам, аллергологу, другому лору. Никто не смог мне объяснить, что у меня с глазами. Я чувствовала, что после тафена у меня неприятно в глазах и отказалась от него. Покраснение в глазах прошло через 2 месяца. Возможно таких побочных эффектов тафен дает мало, но все-же применяйте его с осторожностью, чтоб не получилось как у меня. сообщить о нарушении
        ","тафен назаль"
"99","
          Средство от насморка  Тафен назаль - отзыв        "," Когда больше месяца я жила с каплями/спреями в обнимку и не могла дышать больше 5-6 часов сама, когда засыпала и мечтала сопеть в две свои дырки, а получалось только одной половинкой ноздри. Когда не чувствуешь аромат твоей новой туалетной воды, когда не можешь есть и дышать одновременно. Когда я готова была оторвать свой нос и выбросить я наткнулась на отзывы по этому средству. И я решила для себя, что это будет последний шанс, а дальше....а дальше или к врачу, или вздёрнуться. Начиналось всё как обычно, приболела, сопли текли ручьём, потом вместо соплей текла уже вода. И вот уже нос весь красный, вся кожа шелушится и вот-вот выскочит герпес на пол лица. Что делать? Правильно! Капли в нос. Пользуешься ими чуточку, чтобы просто нос успокоился, а потом нос закладывает так, что можешь дышать только порами кожи. А потом ты понимаешь, что встряла и очень сильно. Я пробовала разные средства, последняя надежда была на гомеопатию (в последний раз она меня спасла), но в этот раз мой нос сказал мне Адьёс и не реагировал на гомеопатию. Тафен-Назаль стоил мне около 400 рублей. Я пшикнула утром по одному разу в каждую ноздрю. Внутри начало всё пощипывать, было не понятно, но терпимо. В течение дня я не больше ничего не закапывала в нос, и нос потихоньку начал вроде бы дышать. Второй раз пшикнула перед сном. В носу опять щипало, а потом я начала чихать. Вышли сопельки, я прочихалась и после этого спала всю ночь и сопела в свои две дырки. Утром нос немного заложило и я перед выходом на улицу пшикнула. Снова прочихалась и после этого мой нос задышал сам, я начала чувствовать запахи. Больше я Тафеном не пользовалась. Но ношу на всякий случай с собой. Вдумайтесь, я больше месяца не знала чем дышать, ночью спала очень плохо, то и дело просыпалась сморкалась, заливалась каплями. Везде были салфетки, чтобы я могла высмаркиваться. В карманах салфетки, в сумочке салфетки и горы спреев/каплей. Полтора дня использования Тафен и я задышала и моя голова не болит от вечной заложенности)) Пробовать надо, но надо пытаться пользовать по минимуму. И тогда будет счастье. У меня не было побочки, потому что я не заливалась Тафеном постоянно, старалась бороться ещё и самой. Пережидать. Нюхала иногда эвкалиптовую нюхалку по типу Звёздочки. Цена в 400 рублей для такой чудо вещи, которая реально работает и спасает - ни о чём. Так что подходите ко всему с умом.. сообщить о нарушении
        ","тафен назаль"
"100","
          Средство от насморка  Тафен назаль - отзыв        "," У меня вазомоторный ринит, который развился на фоне тонзиллита. Кровавое удаление миндалин устранило негативный инфекционный фактор в организме, однако полученный насморк никуда не исчез, хотя и стал менее выраженным. Некоторое время ощущаю заложенность носа с одной стороны (левой) в положении лежа, где, к тому же, как оказалось, присутствует искривление носовой перегородки. Эти негативные явления и стали причиной того, что просыпаться приходится с полностью заложенной левой ноздрей. Врачи советую исправлять носовую перегородку, но к быстрому согласию на операцию я не стремлюсь: мой отец выравнивал перегородку в молодости, но на насморке это никак не сказалось. При необходимости буду делать операцию в платной клинике и только под общим наркозом, поскольку впечатлений от тонзиллэктомии под местной анестезией мне хватило на всю жизнь. Насморк и воспаленная слизистая опасны тем, что увеличивают риск развития отитов, которые зимой у меня периодически случаются (спасаюсь Софрадексом). Необходимо было как-то искать решение данной проблемы со здоровьем. Пройдя осмотр в платной клинике, я получил определенные рекомендации от доктора по поводу облегчения носового дыхания, который посоветовал мне словенское средство Тафен назаль — противовоспалительный и противоаллергический препарат.    
      
        
        
      
        
    О препарате: Тафен назаль снижает тяжесть симптомов при аллергических ринитах, подавляет позднюю и раннюю фазы аллергической реакции и уменьшает воспаление в верхних отделах дыхательных путей. Улучшение состояния отмечается на 2-3 сут после начала лечения. Показания: — профилактика и лечение сезонных и круглогодичных аллергических ринитов;— неаллергические риниты;— полипы носа.     
      
        
    Инструкция:    
      
        
        
      
        
        
      
        
        
      
        
        
      
        
        
      
        
        
      
        
    Стоимость спрея Тафен. Приобретал за 376 рублей, в некоторых аптеках стоимость превышает 400 рублей (весна 2015), что не дает право средству называться бюджетным решением. Ощущения от применения. Специфичный сладковатый привкус, но без каких-либо дискомфортных состояний (жжение, боль, сухость). Прекрасно применять перед сном, действие средства проявляется в течение 30 минут. Негативных состояний (сонность, заторможенность реакций) не замечено. Эффект от применения. Его определенно можно назвать положительным, поскольку носовое дыхание улучшается, однако не настолько сильно, как это бывает во время применения сосудосуживающих капель. Практически полностью пропадает образование слизи, вырабатываемой дыхательной системой, что положительно сказывается на качестве жизни. Сколько длится эффект? Существенное облегчение можно наблюдать в течение 1 месяца после отмены приема препарата, затем состояние планомерно возвращается к обычному. Тем не менее на данный момент чувствую себя лучше, нежели до приема Тафена. При этом ставлю благоприятное действие спрея под некоторое сомнение: вазомоторный ринит летом себя проявляет гораздо реже и с меньшей интенсивностью, а лечился я им именно перед наступлением теплого времени года. Что же, второй курс опровергнет или подтвердит догадки, но лечебное действие определенно есть. На сколько хватает 1 упаковки? Я прошел месячный курс лечения Тафеном, после которого на дне осталось примерно четверть от первоначального объема. Это говорит о том, что на 2 курса, и даже на 1 длительный, единственного флакона не хватит. Периодичность применения. Врачи рекомендуют использовать Тафен обычно при обострении ринита, то есть играет сезонный фактор — весна и осень. Планирую курс на осень, переходящую в зиму. Дорого или нет? 400 рублей — это не дешево, однако другие подобные средства стоят на порядок дороже. Ка-то давно я покупал Фликсоназе, практически аналог Тафена назаль (или наоборот), так вот он в настоящее время стоит практически в 2 раза дороже (650-800 рублей), к этому нужно добавить, что доз там значительно меньше: от 60 до 120 (в зависимости от формы выпуска). Назарел и Фликтосид тоже стоят дороже, поэтому можно смело сказать, что средство имеет конкурентную и выгодную цену (самую низкую цену на Тафен мне удалось найти в Фармакопейке). В целом, неплохое средство для помощи при заложенности носа, которое хотя и не вызовет полного излечения, но дышать станет намного легче. Будьте здоровы! 
    
            
                        
      
        
            
              
                        
      
        
            
        

сообщить о нарушении
        ","тафен назаль"
"101","
          Средство от насморка  Тафен назаль - отзыв        ","
    
            
                        
      
        
            
              
                        
      
        
            
        

 При беременности столкнулась с такой проблемой как постоянная заложенность носа. Насморка как такового нет, но нос не дышит. Я не зная что делать, капала нафтизин как самое простое сосудосуживающее средство. Тут как раз проходила медкомиссию и попала к ЛОРу, который мне и выписал этот чудо-препарат.  Сначала я удивилась его не маленькой цене, но здоровье дороже, и приобрела где-то в районе 400 рублей.Удобный дозатор-спрей, не вытекает, сладковатый привкус. Помог он отлично, буквально за 3 дня я избавилась полностью от заложенности носа и ещё дня 3 брызгала для профилактики.  Хотя читала, что некоторые всю беременность мучаются заложенностью носа, я забыла об этой проблеме окончательно.А муж у меня был «нафтизинщиком» со стажем. Тафен вылечил его полностью, уже год без нафтизина и насморков живем, а лекарство ещё осталось, очень экономичный.Рекомендую беременяшкам и нафтизинщикам! Забудьте про насморк и заложенность носа с Тафен-Назаль! сообщить о нарушении
        ","тафен назаль"
"102","
          Средство от насморка  Тафен назаль - отзыв        "," Раз уж к моменту визита к аллергологу обычная аллергическая реакция в виде потоков из носа и чихания у меня давно была осложнена ринитом и, пардон, гнойными отложениями в пазухах, а также добавила с рождения искривленная перегородка в носу, врач сказала: «Придется потерпеть, потому что другого такого комплексного средства просто нет! Или операция и потом периодические отсасывания шприцом…» Я выбрала «лучше немного потерпеть», тем более, сначала не поверила, что окажется настолько ощутимо пользоваться Тафеном…Но поскольку сегодня я берусь за Тафен раз в неделю максимум, спокойно терплю вот 8-9-й год уже. А помогать он отлично помогает! Только оказалось, что это глюкостероид в т. ч. с иммунодепрессивными свойствами и, кажется, я начинаю понимать, почему у меня иммунитет за эти года НАСТОЛЬКО упал: нельзя Тафеном пользоваться постоянно, даже если редко.    
      
        
    Спрей для носа Тафен: коробка, вид спереди    
      
        
    Спрей для носа Тафен: описание на коробке    
      
        
    Спрей для носа Тафен: флакон    
      
        
    Спрей для носа Тафен: описание на флаконеВо-первых, только он у меня полностью прекращает потоки из носа во время сильных приступов аллергии, и только он хорошо убирает свербение в носу. Когда дело совсем уж плохо, добавляю антигистаминную таблетку – и тогда снимает все совсем быстро, четко и под корень. Но обычно спокойно обхожусь только Тафеном, пусть и вместо положенных 2 пшиков делаю по 3-5, а иногда спустя 10-20 минут еще добавляю столько же. Кстати, ни разу из-за «неправильного» применения спрея не наблюдала никаких последствий.А к сильной боли (будто нос то ли кислотой изнутри облили, то ли ошпарили: может, преувеличиваю, но в первые разы именно такая аналогия закралась) довольно быстро привыкаешь, да и слизистая перестает настолько резво реагировать на спрей.Во-вторых, утром и днем пшикнешь Тафен – вечером гарантированно очищаются пазухи от отложений. Хорошо так очищаются, полностью.Носик длинный, распыление мощное (см. на снимках) и объемное, но все равно советую как можно дальше засовывать в нос перед впрыскиванием, чтобы препарат попал не поверху, а именно внутрь, поближе к пазухам – просто так эффект борьбы с базовыми симптомами аллергии гораздо выше. А уж если требуется избавиться от отложений, тем более. Также хорошо бы как следует высморкаться перед использованием спрея, а потом и успеть до того, как в носу образуется новая порция хлябей: опять так результат быстрее и качественнее. Но если не успели – при аллергиях такое совсем не редкость – несколько впрысков, как следует высморкайтесь и пшикайте еще пару раз: спрей поможет как следует очистить нос и даст время на вторую попытку. Наконец, можно использовать для предварительного промывания любой коммерческий (вроде Маримера) или самодельный солевой состав.    
      
        
    Спрей для носа Тафен: носик спрея    
      
        
    Спрей для носа Тафен: дисперсия одной дозыСпрей полупрозрачный, мутный, белесый.    
      
        
    Спрей для носа Тафен: попытка снять мутный цвет спрея - немного видно, увеличьте фотографиюХватает Тафена при всей дороговизне не так уж и надолго. Т. е. если стандартно раз в неделю и несильные приступы, то можно и до полугода пользоваться одной бутылочкой (чаще месяца 4). А вот если пойдут приступы регулярные, только недели на 3 хватит – максимум. У меня так и вышло: Тафен все-таки дает и лечебный эффект, поэтому постепенно, не за месяц, а за пару лет, но аллергия начала отступать.В принципе по эффективности Тафен советую, но если у вас есть варианты/возможности по показаниям и, мало ли, нечто новое на рынке появилось, лучше выберите более щадящий вариант лечения!Ну да, забыла еще один существенный минус. Дело в том, что потоки-то Тафен останавливает, но после у меня обычно нос забивает напрочь: дышать можно только ртом, если не использовать обычный прочищающий нос спрей от насморка. Причем, довольно сильный, вроде Снупа (ну или уж Ксимелина - вообще-то в сложных случаях с аллергиями здесь я использую именно последний, хотя и не рекомендую его). Только сразу один на другой не прыскайте: вряд ли смешивать – это безвредно. сообщить о нарушении
        ","тафен назаль"
"103","
          Средство от насморка  Тафен назаль - отзыв        "," Два года я страдала аллергическим ренитом. Это просто мучение - спать невозможно, нос не дышит, причину врачи найти не могут. Пробовала сосудосужующие средства - временное облегчение ( одна ночь нормального сна) и всё по новой. Довела себя до того, что стала носом кровь идти по несколько раз в день. Пока один счастливый случай не свел меня в аптеке с одной хорошей женщиной, которая и посоветовала мне купить Тафен. Для меня его цена показалась немного завышеной, но так как я была уже на грани отчаянья - купила. И оно того стоило. Благодаря тафену мой аллергический ринит перешел в стадию реммисии и уже больше года меня не беспокоит. А тафен у меня теперь всегда есть в аптечке. К тому же у него есть еще одно замечательное качество - тафен не повышает давление, как все сосудосужующие препараты. Для меня, как для человека с низким давлением это очень важно. Надеюсь, мой отзыв будет полезен и сможет помочь кому то так же, как однажды помогли мне. сообщить о нарушении
        ","тафен назаль"
"104","
          Средство от насморка  Тафен назаль - отзыв        "," Страдаю поллинозом 16 лет в период с июля по октябрь (цветение сорных трав). К сожалению, болезнь унаследовал и ребёнок. Перепробовали много разных лекарств. Про тафен могу сказать, что он помогает только в начале периода цветения, потом приходится переходить на назонекс, он гораздо сильнее. Если кому-то достаточно тафена, можно только порадоваться за него. сообщить о нарушении
        ","тафен назаль"
"105","
          Средство от насморка  Тафен назаль - отзыв        ","
    
            
                        
      
        
            
        

 Когда мы снова задышали с мамой мы по-моему стали рассказывать о нем всем!Ну по порядку. У меня не было насморка, у меня просто был забит нос , т.е. соплей нет, и дышать не могу. Уже как то было такое, но прошло само. А в этот раз нет. Я не могла спать нормально и просыпалась по ночам от того что задыхалась. Долгое время (больше месяца капала Нафтизин, каждые 4-5 часов). Думала уже что не слезу с него... Собралась к врачу (спасибо таким врачам), отправил на узи, оказалось у меня гайморит и еще киста в правой пазухе, ну и конечно же сожженая слизистая в носу от нафтизина. Он прописал антибиотики (5 таблеток) и Тафен-Назаль. Результат не заставил себя ждать, после спрея на 4 день я уже свободно дышала. Периодически закладывало, и я опять прыскала. В общем сейчас спокойно дышу ))!!!Самое радостное при этом, то что у моей мамы тоже гайморит, только уже со стажем лет 10. Она сидела на нафтизине уже давно как на наркотике и везде его с собой возила. Я предложила попробовать и вуоля! Она теперь тоже дышит и даже не капает нафтизин В общем без рекламы и от чистого сердца, советую!!!Единственный минус, цена - около 450 руб. Довольно дорогой. Но действие оправдывает полностью. Немного сладковатый маслянистый вкус (чувствуется в носоглотке), при пшиканье малюсенькое жжение, но быстро проходит.п.с. как же хорошо дышать.... сообщить о нарушении
        ","тафен назаль"
"106","Очень хороший глюкокортикоидный препарат для местного применения при аллергическом рините. Возможно применение в течение всего периода аллергии. Терапевтический эффект наступает довольно быстро. Единственный недостаток  - это кратковременное жжение в носу во время применения. Цена и качество сопоставимы.","Очень хороший глюкокортикоидный препарат для местного применения при аллергическом рините. Возможно применение в течение всего периода аллергии. Терапевтический эффект наступает довольно быстро. Единственный недостаток  - это кратковременное жжение в носу во время применения. Цена и качество сопоставимы.","тафен назаль"
"107","Единственный недостаток  - это кратковременное жжение в носу во время применения.","Единственный недостаток  - это кратковременное жжение в носу во время применения.","тафен назаль"
"108","Цена и качество сопоставимы.","Цена и качество сопоставимы.","тафен назаль"
"109","""Тафен назаль"" - хороший препарат при лечении аллергических ринитов и сезонной аллергии. Цена доступна, качество соответствует. В лор-практике достаточно часто врачи используют тропические гормоны, особенно в период цветения при аллергическом рините. Так же применяем после оперативного лечения на полости носа для быстрого заживления и восстановления слизистой оболочки.","""Тафен назаль"" - хороший препарат при лечении аллергических ринитов и сезонной аллергии. Цена доступна, качество соответствует. В лор-практике достаточно часто врачи используют тропические гормоны, особенно в период цветения при аллергическом рините. Так же применяем после оперативного лечения на полости носа для быстрого заживления и восстановления слизистой оболочки.","тафен назаль"
"110","Цена доступна, качество соответствует.","Цена доступна, качество соответствует.","тафен назаль"
"111","В лор-практике достаточно часто врачи используют тропические гормоны, особенно в период цветения при аллергическом рините. Так же применяем после оперативного лечения на полости носа для быстрого заживления и восстановления слизистой оболочки.","В лор-практике достаточно часто врачи используют тропические гормоны, особенно в период цветения при аллергическом рините. Так же применяем после оперативного лечения на полости носа для быстрого заживления и восстановления слизистой оболочки.","тафен назаль"
"112"," Однажды при банальной простуде переборщила с использованием сосудосуживающих капель. Как результат - привыкание. Промучившись несколько дней, решила избавляться от этой зависимости. На просторах интернета нашла хорошие отзывы о ""Тафен назаль"". И, действительно, он стал моим спасением. После первого же применения наступило облегчение. Первое время использовала его 2 раза в сутки согласно инструкции, далее хватало одного раза. Так за несколько дней я избавилась от проблемы. Очень рекомендую тем, кто долгое время не может вылечить зависимость от сосудосуживающих капель. Знаю, что некоторые годами живут с этой проблемой."," Однажды при банальной простуде переборщила с использованием сосудосуживающих капель. Как результат - привыкание. Промучившись несколько дней, решила избавляться от этой зависимости. На просторах интернета нашла хорошие отзывы о ""Тафен назаль"". И, действительно, он стал моим спасением. После первого же применения наступило облегчение. Первое время использовала его 2 раза в сутки согласно инструкции, далее хватало одного раза. Так за несколько дней я избавилась от проблемы. Очень рекомендую тем, кто долгое время не может вылечить зависимость от сосудосуживающих капель. Знаю, что некоторые годами живут с этой проблемой.","тафен назаль"
"113"," ""Тафен назаль"" использую с 2008 года, как только у меня началась аллергия. Эти капли меня спасают во время обострения аллергии, так как постоянно чешется нос, и я очень часто чихаю, вплоть до головокружения. ""Тафен"" убирает постоянную ""чесотку"" в носу,  на довольно длительный промежуток времени. Единственное, что не нравится, это то, что если нос закапать, а из него потечёт, то всё будет липким, такие вот сладкие капли, и на вкус в том числе."," ""Тафен назаль"" использую с 2008 года, как только у меня началась аллергия. Эти капли меня спасают во время обострения аллергии, так как постоянно чешется нос, и я очень часто чихаю, вплоть до головокружения. ""Тафен"" убирает постоянную ""чесотку"" в носу,  на довольно длительный промежуток времени. Единственное, что не нравится, это то, что если нос закапать, а из него потечёт, то всё будет липким, такие вот сладкие капли, и на вкус в том числе.","тафен назаль"
"114","Суспензия для ингаляций AstraZeneca ""Пульмикорт""","
        Пульмикорт - это гормальный препарат для лечения бронхита, астмы и других заболеваний дыхательных путей. Способ лечения - с помощью ингаляций.Пульмикорт дважды назначали моему ребенку. В первый раз было подозрение на астму на фоне полиноза. Врач настаивал на госпитализации, но я отказалась и сказала, что будем лечиться дома, т. к. госпитализацию в инфекционное отделение с аллергией нахожу бессмысленной. В итоге педиатр назначила ребенку пять ингаляций с пульмикортом.В аптеке мне предложили купить не целую упаковку, т. к. она очень дорогая (более тысячи рублей), а один конверт, состоящий как раз из пяти флакончиков с лекарством. Для одной ингяции, которую мы делали на ночь, необходимо содержимое одного флакончика смешать с 5 мл физраствора. Продолжительность ингаляции - 7 минут. После ингаляции необходимо прополоскать рот в целях предупреждения кандидоза. Обращу внимание на то, что открытый конверт должен быть использован в течение 3 месяцев. На самом конверте есть строка, в которой можно указать дату вскрытия. Приготовленный раствор для ингаляций нужно использовать в течение 30 минут. Терапевтический эффект после ингаляции наступает практически сразу. После первой же ингаляции ребенок спокойно спал всю ночь. После пяти процедур никакая госпитализации ребенку уже была не нужна. Конечно же, гормальные препараты всегда вызывают страх, особенно при назначении их детям. Но врач меня убедила, что лечение гормонами необходимо, т. к. в противном случае ребенку грозила астма. 
        
            Стоимость: 1200 руб.
        
        
        Год выпуска/покупки: 2012Общее впечатление: Помог избежать   госпитализации
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","пульмикорт"
"115","Суспензия для ингаляций AstraZeneca ""Пульмикорт""","
        После того, как у дочери недавно началась аллергия после лечения кашля препаратом Флюдитек, нам пришлось некоторое время помучиться, чтобы наконец-то этот жуткий кашель девочку оставил в покое. Антибиотики, ингаляции с Беродуалом и также базисная терапия Фликсотидом не давали облегчения. Врач назначила нам это средство, как последнее в списке вне клинического лечения. Конечно же мы согласились. Очень печально, что и этот препарат является гормональным, но что делать, доча вся измучилась. Стоит он не дёшево, если покупать упаковку из 20 пластиковых ампул (или как их по-другому назвать не знаю), но нам фармацевт предложила купить 5 штук. Стоимость их составляла 250 рублей. Находятся эти 5 ""ампул"" в пакетике, напоминающем упаковку из под теста на беременность. Получается в коробке, стоимостью около 1.000 рублей находится 4 таких мягких упаковки по 5 штук, объёмом 2 мл в каждой. Нам назначили этот препарат в течении 3 х дней ( 3 ампулы). Ампула делится на 2 раза. Лечение принимается только в виде ингаляций. За одну ингаляцию уходит 1 мл Пульмикорта + 2 мл физ. раствора. Скажу, что в первый день легче нам не стало, только слегка во второй, а после последней ингаляции кашель практически прекратился. Теперь лечим небольшой отёк горла и носика промыванием, полосканием и Вибрацилом. Но отёк этот я не думаю, что от Пульмикорта. Всё-таки грешу на Флюдитек. Предпологаю...Конечно, нам больше не хотелось бы прибегать к помощи данного средства, да и вам желаю жить без него прекрасно. Но если вам назначат, как единственный выход - думаю должен помочь. Во всяком случае нам помог. И обязательно запомните: Сами себе, а тем более ребёнку ни в коем случае не назначайте его. Нам рекомендовала его Пульмонолог (написала рекомендации в карточку) только в том случае, если другие препараты не будут помогать( Как в воду глядела!)))А педиатр внимательно изучив её рекомендации, выписала нам его.Как объяснила педиатр, основное отличие Пульмикорта от Беродуала, это то, что Беродуал только расширяет бронхи, снимает бронхоспазм. А Пульмикорт- средство противовоспалительное. Снимающее сильное воспаление в бронхах.
        
            Время использования: 3 дня
        
        
                
            Стоимость: 250 руб.
        
        
        Общее впечатление: Наконец-то!...
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","пульмикорт"
