"","name","review","type"
"324","
          Бронхорасширяющее GlaxoSmithKline Вентолин небулы - отзыв        "," Небулайзер мы давно купили и постоянно им пользуемся. В основном для ингаляций используем физраствор и боржоми. Лечу детей. Их у меня трое. В этот раз заболела вся семья и, что самое страшное, младшая дочка, которой 7 месяцев. Она у нас недоношенная, плюс в патологии новорожденных у нее была бронхо-легочная дисплазия. В общем болеть нельзя. Но увы обычное ОРВИ у нас переросло в сильный кашель. Пришлось принимать решение: либо в больницу на стационар, либо попытаться купировать симптомы дома. Врач прописала ингаляции вентолином в пропорции 1 к 1 с физраствором. На второй день заметно уменьшился кашель, а дыхание стало не таким жестким. В общем мы очень довольны.   сообщить о нарушении
        ","вентолин небулы"
"325","
          Бронхорасширяющее GlaxoSmithKline Вентолин небулы - отзыв        "," Моей дочке 3 года, болели мы очень редко. Но так было аж пока она не начала посещать детский сад. За месяц мы успели переболеть ангиной, ОРВИ (лишь высокая температура без других симптомов), трахеитом, не считаю чихи и соплюшки. Последним лечили трахеит сопровождающийся сухим кашлем. Для облегчения и увлажнения кашля нам был назначен Ацетал С (тот же АЦЦ) и ингаляции с Вентолином (небулы).Вот такие маленькие пластиковые небулки по 2 мл. каждая.    
      
        
    Открываются небулы легко, достаточно крутануть колпачок в любую сторону как он тут же окажется у вас в руках     
      
        
    На возраст моего ребенка назначена такая ингаляция с Вентолином:-физраствор 3 мл-вентолин (он же сальбутамол) 0,3-0,4 мл.-кратность ингаляций 3 раза в день (последняя часа за 1,5 до сна) Для удобства дозирования вентолина взяла шприц. И набирать хорошо (лишнее не накапаешь) и в отсек ингалятора быстро выливать.    
      
        
    . Вентолин показания:При бронхиальной астме: профилактика и купирование бронхоспазма, в качестве составляющего компонента при комплексном лечении бронхиальной астмы (в том числе и астматического статуса).С профилактической целью применяют непосредственно перед контактом с аллергеном или перед физической нагрузкой. Вентолин применяется и при хронической обструктивной болезни легких, которая сопровождается обратимой обструкцией бронхов Не могу сказать что Вентолин супер-пупер средство при изнуряющем сухом кашле. Но он заметно облегчас состояние ребенка. А в комплексе с Ацеталом сотворил чудеса, за сутки кашель увлажнился, Ацетал мы заменили, а Вентолин продолжили еще на два дня. Эффективность и цена препарата меня полностью устроили. Рекомендовать буду, но по назначению врача так как это асматический препарат!Цена на Вентолин около 6ти гривен за одну небулу. сообщить о нарушении
        ","вентолин небулы"
"326","
          Бронхорасширяющее GlaxoSmithKline Вентолин небулы - отзыв        "," Впервые я не буду заострянть внимание на фармакологических свойствах препарата. Да, это сальбутамол. Да, его ругают. Ну, ругают не в пух и прах, просто многие заостряют внимание на вреде от применения сальбутамола, забывая, что многие исследования относятся к применению сальбутамола внутривенно.Я была среди тех, кто много лет назад с большой опаской относилась к назначению сальбутамола. Сейчас же пришла к выводу, что при соблюдении рекомендованых доз и мер предосторожности, и если учесть все возможные противопоказания, то польза от сальбутамола перевешивает возможный вред. Сальбутамо<U+0301>л (2-трет-Бутиламино-1-(4-окси-3-оксиметил-фенил)-этанол) — бронхорасширяющий препарат из группы селективных агонистов <U+03B2>2-адренорецепторов. Вентолин небулы - самая доступная версия сальбутамола для ингаляций, которую часто назначают врачи. Но сейчас все сложнее купить ее в аптеке....Это прозрачная жидкость в пластиковых емкостях (ампулах), предназначена для использования вместе с ингалятором. Так же, есть Вентолин в виде аэрозоля - более ""взрослый"" вариант. <U+2704>  Наша история:Малыш попал в отделение интенсивной терапии с обструкцией легких и опухшей до невозможных размером шеей. Всему виной - ""безобидный"" пробиотик, на который у малыша пошла аллергическая реакция.Малыш еле дышал, сыпел и хрипел...тут счет был уже на минуты. Но врачи приемного отделения, попивавшие спокойно чаек, так не считали...Такой состояние получилось улудшить буквально за полчаса - не без помощи не очень хорошихтуколов, Вентолина и Небуфлюзона. <U+2704>  Схема лечения: Вентолин и Небуфлюзон (Фликсотид). Ингаляция с Небуфлюзолом следовала почти сразу за ингаляцией с Вентолином. <U+2704>  Вентолин для детей.Возраст - детям с 4хлет.Малышу на момент назначения была намного меньше! Но врач посчитала целесообразным применение препарата. Хотя возраст был меньше почти в 4 раза. <U+2704> Вентолин или Беродуал?Мой голос - за Вентолин. ЗДЕСЬ можно прочесть, почему именно так. <U+2704> . Применение.Вентолин разводят физраствором и используют в ингаляторе.Доза для детей от 4х лет - 2,5 мл. до 4х раз в день., но если у малыша такое состояние, как было у моего, дозу могут увеличить. Правда, моему малышу дозу наоборот урезали из-за возраста.     
      
        
     <U+2704> Действие вентолина:Эффект наступает что у меня, что у малыша очень быстро. При использовании аэрозоля, можно сказать, моментально. С небулами и ингалятром немного дольше.Дышать становится легче, бронхоспахм уходит.     
      
        
     <U+2704>  В чем кроется опасность от вентолина?Главная опасность - в неправильном понимании препарата. Люди считают его основным лекарством. Как, впрочем, и Беродуал ( недавно столкнулась с одним случаем, когда человек проигнорировал часть выписанного лечения - средство, снимающее бронхоспазм, и противовоспалительное средство, - принимая только второе...так как от него становилось легче. Но болезнь никуда не девалась)Вентолин - это не лекарство в прямом понимании. Ну, тут я утрирую...лекарство, конечно. Просто не знаю, как по другому донести до читателя.Вентолин - это лишь средство, снимающее симптом. Тот самый бронхоспазм. Но не действующее на причину (например, воспалительный процесс, бронхит, астму и т.д.)Например, при схеме лечения Вентолин + Лазолван оно лишь помогает средству Лазолван глубже проникнуть в бронхи!Вентолин лишь купирует. А, например, Небуфлюзон лечит. Поэтому подобные препараты назначают вместе.Ищитие причину...и Вам не придется звататься за балончик по пару раз на день      
      
        
        
      
        
     <U+2704> Побочные эффекты:Вентолин (сальбутамол) при регулярном и некотролированном использовании может вызывать изменения со стороны сердечно-сосудистой и нервной системы. Часто — тахикардия (при беременности — у матери и плода), головная боль, тремор, нервное напряжение; менее часто — головокружение, бессонница, мышечные судороги, тошнота, рвота, потливость; редко — аллергические реакции (крапивница, кожная сыпь, ангионевротический отек, парадоксальный бронхоспазм, мультиформнаяэритема, синдром Стивенса-Джонсона, аритмия, боль в груди, гипокалиемия, психоневрологические нарушения (в том числе психомоторное возбуждение, дезориентация, нарушение памяти, агрессивность, паническое состояние,галлюцинации, суицидальные попытки, шизофреноподобные расстройства, задержка мочи. Во время беременности я была настроена искать альтернативные способы лечения, так как применять Вентолин не планировала. Но он и не понадобился...организм словно ""самовылечился"" на время - 9 месяцев я не вспоминала о своей проблеме.Во время кормления грудью приступов было несколько, и то, когда малышу было почти полтора года. С них только в половине случаев я применяла вентолин в форме аэрозоля.     
      
        
     <U+2704>  Цена.250-320 грн. (10-14 дол.) за 10 небул. <U+2704> Аналоги вентолина:Небутамол (производитель Юрия-Фарм, тот же, что выпускает Декасан и Небуфлюзон).Сальбутамол. Рекомендую при правильном подходе. ПРИМЕНЯТЬ ТОЛЬКО ПО РЕКОМЕНДАЦИИ ВРАЧА! сообщить о нарушении
        ","вентолин небулы"
"327","
          Бронхорасширяющее GlaxoSmithKline Вентолин небулы - отзыв        "," Приветствую всех заглянувших!С этим препаратом познакомилась после приобретения ингалятора. Заболела я сама обструктивным бронхитом, который продолжался в течении месяца. Никакие сиропы не могли облегчить мое состояние, а Вентолин при первом же использовании снял бронхоспазм. Так же успокоил кашель и избавил на время от свистящего дыхания. Я проводила ингаляции через каждые 4 часа, так же принимала антибиотик. Примерно на второй день состояние мое улучшилось. Проводила ингаляции Вентолином и ребенку трех лет. Никаких побочных эффектов замечено не было.С некоторых пор данный препарат всегда имеется в моей аптечке. Рекомендую и вам присмотрется к нему. сообщить о нарушении
        ","вентолин небулы"
"328","
          Бронхорасширяющее GlaxoSmithKline Вентолин небулы - отзыв        "," Первый бронхит у старшего был в 3,5 года. Было это 3 года тому назад. Тогда по стандартной схеме нашими врачами сразу был назначен антибиотик конечно же и куча сиропов поменяли. Со временем, когда бронхит повторился я решила более досконально изучить эту болячку. Послушав Доктора Комаровского я пришла к выводу, что бронхит не относиться к тем заболеваниям, которые лечат антибитиками (за исключением 1% бактериальных бронхитов). Правда ничего удивительного. Нашим врачам абы назначить поскорее, чтоб мама отвяла. С тех пор у меня табу на антибиотики при бронхите. И вот спустя некоторое время я узнала о таком препарате как вентолин. Стоило всего лишь нам попасть к адекватному врачу. На то время у нас еще не было своего небулайзера (приобрели позже сразу) и мы ходили на ингаляции просто в физ кабинет нашей поликлиники. Уже после первой ингаляции с вентолином ребенку было гораздо легче дышать, а главное и откашливать всю ту накопившуюся дрянь. Основное действующее вещество сальбутамол, который расширяет бронхи и тем самым предотвращает бронхоспазм. Как правило, таких ингаляций достаточно нам дня 3, кашель переходит в мокрый (переходим дня на 2-3 на ингаляции с лазолваном)  и тогда достаточно его уже откашливать хорошо. Хочу отметить еще, что Вентолин НЕ гормональный препарат. То есть совершенно безобидный.  сообщить о нарушении
        ","вентолин небулы"
"329","
          Бронхорасширяющее GlaxoSmithKline Вентолин небулы - отзыв        "," О вентолине многие знают как о лекарстве для астматиков. Например, у моей мамы сильная аллергия на амброзию, на ее фоне развилась бронхиальная астма, и в сезон аллергии мама не выходит из дома без аэрозоля с вентолином.Но также вентолин широко применяется в педиатрии. Нынешние дети сильно подвержены астматическим состояниям, которые приходят в качестве осложнений от обычных ОРВИ. Все это я поняла по опыту своего ребенка и по детям своих знакомых. Даже те мои знакомые, у кого есть старшие дети возраста лет 8-10 и младшие 2-3 года говорят, что со старшими таких проблем не было, сейчас же младшие живут в обнимку с ингаляторами((Так и у нас. Наша участковая педиатр, а также платный доктор, у которого мы иногда лечимся, уже знают особенности ребенка и видят, когда мы не справляемся обычными отхаркивающими. И назначают ингаляции с вентолином.Показания для ингаляций с вентолиномДля нас это такие состояния:обструктивный бронхит;вирусный бронхит, когда уже видно предобструктивное состояниетрахеит с лающими нотками в кашле;тяжелое дыхание и спазмы при кашле.Обструктивный бронхит – воспалительное заболевание бронхов, при котором нарушается проходимость дыхательных путей. ОБ- это такое состояние бронхов, при котором возникает препятствие прохождению воздуха в легкие и обратно Так вот, при таких состояниях или когда видно, что такое состояние вот-вот наступит, и назначаются ингаляции с вентолином. Как выглядит вентолин для ингаляцийСуществует вентолин в виде спрея, он больше для взрослых подходит. А для ингаляций в небулайзере нужен вентолин в небулах.Цена одной небулы - порядка 7-8 гривен. Чаще вентолин продается в упаковках по 10 небул. Стоимость не так и высока, и если ребенок подвержен таким состояниям, то имеет смысл купить упаковку и держать вентолин дома.    
      
        
    Вентолин, небулы для ингаляцийОбратите внимание, что аэрозоль не подойдет для ингаляций в небулайзере, только небулы. А сами небулы применяются только для ингаляций, ни в коем случае не для уколов. Вроде очевидные вещи, но после того, как провела много времени на бэби.ру, считаю нужным предупредить, а то ведь всяко бывает.    
      
        
    Вентолин, небулы для ингаляций Как делать ингаляции с вентолиномДозировку должен назначить врач. А если делаете ингаляции без назначения, то можно рассчитать по инструкции и взять чуть меньше на всякий случай.Нам назначено смешивать 2 мл. физраствора и 0,5 мл вентолина.В одной небуле 2,5 мл вентолина, то есть небулы хватает на 5 ингаляций.    
      
        
    Вентолин, небулы для ингаляцийОбычно ингаляции с вентолином назначают по 2-3 раза в день.Часто ингаляция с вентолином идет в схеме с ингаляциями фликсотидом (при обструктивном бронхите.)Ингаляции с вентолином: эффектДействие вентолина видно невооруженным глазом. Только что ребенок закашливался приступом, видно было, что горло схватывает спазм, а после ингаляции сразу успокаивается и дыхание выравнивается.Как действуют ингаляции с вентолиномВентолин помогает раскрыться бронхам, сведенным спазмом. Бронхи раскрываются, мокрота наконец-то выходит, позывы кашля останавливаются. У нас вентолин теперь всегда есть в домашней аптечке, на всякий случай. Ведь приступы кашля могут случится в любой момент и всегда лучше снять их сразу.    
      
        
    Вентолин, небулы для ингаляций Другие ингаляции серьезными препаратами:Ингаляции небулайзером с гидрокортизоном снимают ларингоспазм.Ингаляции с фликсотидом снимают бронхоспазм и выводят из обструкции.Другие способы снять острые состояния:Свечи Ректодельт при спазме и закашливанииУкол дексаметазона в крайнем случае, когда не помогают ингаляции Естественно, я не призываю тут же бежать в аптеку, скупать все эти серьезные лекарства и применять их направо и налево)) Цель моего отзыва - сказать, что не нужно пугаться, если вашему ребенку или вам назначили ингаляции с вентолином (гидрокортизоном, фликсотидом, пульмикортом, беродуалом). Гораздо лучше предупредить астматический приступ, чем снимать его в экстренном состоянии. А если ребенок подвержен спамзам дыхания, то имеет смысл иметь вентолин дома. Он самый простой из всех вышеперечисленных средств. _________________________________________________________________________________________Сколько можно заработать на сайте Irecommend, какие отзывы лучше всего просматриваются, рекомендации по написанию отзывов. Обновление статистики заработка на 01.11.2015 _________________________________________________________________________________________ сообщить о нарушении
        ","вентолин небулы"
"330","Препарат Вентолин Небулы","
        Различные бронходилатирующие препараты знакомы мне, к сожалению. уже несколько лет. У ребенка аллергическая астма и без таких вот средств нам не обойтись. Получается, что практически каждое ОРЗ заканчивается образованием сильного кашля. Со временем по мере взросления дочери приступы становятся реже. а кашель менее затяжной по времени, но все же специальные препараты нужны.Я уже писала, что для лечения такого кашля мы используем Пульмикорт , либо его аналог. А для снятия приступов (особенно свистящего кашля) используем Берадуал. Но так как средства гормональные, то лучше чередовать их с аналогами, поэтому для чередования с Беродуалом нам назначили Вентолин Небулы.Вентолин - это Сальбутамол, вещество уже много лет используемое, для облегчение приступов астмы. Но, хочу заметить, назначают его не только астматикам, но и при других бронхо-заболеваниях. Так как препарат эффективен.Внутри в непрозрачной упаковке лежать пластиковые ампулке - небулы (есть Вентолин и в аэрозоле). Ампулки очень удобны в использовании - просто вскрываются и наливаются в отделение ингалятора. И не нужно разбавлять его с физраствором, как другие все наши лекарства. Хранится в темном месте.Есть инструкция очень подробная и понятная.Эффект от применения у дочери наступает почти сразу, кашель либо смягчается, либо вообще исчезает. Еще первый аллерголог назначала нам после процедуры ингаляции с Беродуалом попить горячего чая (горячего настолько, чтобы ребенок мог нормально пить). Я так и делаю и после Вентолина. Эффект держится по разному, в зависимости от тяжести заболевания. Сейчас используем этот препарат 2-3 дня, потом он становится не нужен и долечиваемся другими лекарствами. Побочных эффектов у дочери не отмечала. Так что если врач назначает вам лечение с препаратом Вентолин Небулы, боятся не стоит. Но и самостоятельно назначать себе его тоже не надо, все же средство гормональное.
        
            Время использования: периодами несколько лет
        
        
        
        Год выпуска/покупки: 2017Общее впечатление: Снимаем приступы кашля, аналог Берадуала
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","вентолин небулы"
"331","Препарат Вентолин Небулы","
        Моему сыночку почти 6 лет. Роды были ужасные, затяжные, ребенок наглотался околоплодных вод, и родился практически не живым. Откачали, но с тех пор осталась проблема с легкими и бронхами. Как только начинается обычная простуда, она тут же переходит в обструктивный бронхит. Это страшно, когда дыхание твоего ребенка, за считанные минуты превращается в свист. Воздух с трудом проходит в легкие. Все происходит очень быстро, и совершенно незаметно для постороннего невнимательного глаза, поэтому в сад мы не ходим. Лечиться начали чуть не с рождения, перепробовали много чего. Помогало, конечно, но слабо. Годам к двум дело дошло до реанимации. Именно там мы и познакомились с препаратом Вентолин. Нас привезли вечером, часов в 6, сразу же сделали ингаляцию с Вентолином. Используют его, это такие пластмассовые ампулы, которые называются небулами, в специальном небулайзере. Чем хорош этот процесс приема лекарств, тем что при приеме таблетки, например, до бронхов доходит процентов 30-40, а при использовании небулайзера, в легкие и бронхи попадает до 90 процентов лекарства. Вторую ингаляцию сделали в 10 вечера, и ребенок на глазах порозовел и заснул. Сам препарат Вентолин способствует разжижению мокроты и выводу ее через кашель. Конечно, это не святая вода, и использовать препарат нужно строго по назначению врача, но для нас это явилось спасением от таких состояний. Теперь, как только я замечаю первые признаки болезни, я не жду врачей, а достаю небулайзер, который мы сразу же купили по выходу из больницы, из холодильника достаю небулу Вентолина, и тут же начинаю действовать. Нужно взять кубик Вентолина и развести его кубиком водой для инъекций, это делается для сохранности небулайзера, и для того, чтобы употребить для ингаляции весь Вентолин, так как он испаряется быстрее воды. После этого мы, обычно, еще принимаем какой нибудь препарат для лучшего отхождения мокроты. В общем, нас этот препарт спасает. А там, может сынок перерастет. Всем здоровья.
        Общее впечатление: Помогает нам в лечении острых и обструктивных бронхитов.
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","вентолин небулы"
"332","Препарат Вентолин Небулы","
        Доброго времени суток.Мы только сегодня с дочкой выписались из больницы. Все началось на той неделе, когда мы пошли в больницу на контрольный замер плюс спросить про кашель.При осмотре заезжиму педиатру ""показалось"", что у ребенка пневмания. И направили нас в Руднянскую ЦРБ на снимок. Снимок ""подтвердил"" сомнения врача. При этом педиатр уже на месте не назначил нам ни дополнительных анализов, ни обследований, а сразу направил в детское отделение. При этом сказав, что можно съездить с ребёнком за вещами и приехать на следующее утро. Но предварительно нужно сходить сделать укол. Замечу, на улице уже холодно и шпарит дождь. Топать нам пришлось в соседнее здание, но найти сразу то самое детское отделение не удалось. Так как оно временно переехало в гинекологию. Добравшись кое-как до отделения, в уколе нам отказали. Так как не оказалось с собой справки об отсутствии контакта с инфекционными больными. Заставили топать в СЭС, чтобы получить её. Хотя выдать её должен был наш педиатр. Придя в СЭС мы обнаружили, что он закрыт. Плюнув на эту больницу, мы доехав до дома и собрав вещи, своии ходом отправились в областную детскую больницу. Приехали туда около половины пятого. Нас сначала приняли со скрипом. Так как ни той же справки, ни снимка на руках не было. Но с эти два вопроса быстро разрешились. Про контакты с инфекцией медсестра узнала по телефону, по общавшись с нашей медсестрой. Снимок же сделали повторно. Но о снимке чуть позже.Все в том же санпропускнике в областной нас тщательно осмотрели, вплоть до жировой прослойки на спинке и животике у ребенка. Слушали ребенка два врача. И сошлись на мнении, что у ребёнка обструктивный бронхит. Пневмонию поставили под вопрос. И дежурный врач, оформив нас в стационар, назначил нам ингаляции. Дышать нужно было двумя препаратами, один из которых это Вентолин Небулы. И не успели мы попасть в отделение, нас отправили дышать Вентолином. Данный препарат используется для лечения заболеваний верхних дыхательных путей и бронхов. Это могут быть и тонзиллиты, и бронхиты, и пневмания и прочее. Препарат расфасован по 2,5 мг в небольшие ампулы (небулы). Сама жидкость прозрачная. Дышать данным препаратом необходимо 4 раза в сутки. Минимальный интервал между ингаляциями составляет 4 часа. Результат был заметен уже на третий день. Сильный влажный кашель стал уходить. Что касается повторного снимка, который был выполнен в областной больнице, ни о какой пневмании речь не идет. Наш диагноз бронхит. 
        Год выпуска/покупки: 2016Общее впечатление: отличное средство.
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","вентолин небулы"
"333","Препарат Вентолин Небулы","
        Сразу расшифрую, для тех кто не знает, что обозначают эти аббревиатуры. БА - бронхиальная астма, ОБ - обструктивный бронхит.С этим препаратов впервые мы ознакомились, когда попали в реанимацию с сыном. Ребенку 2,5 года и на фоне ОБ у него началась задышка. Как нам рассказал реаниматолог, это новый препарат, но зарекомендовал себя он хорошо. Вентулин заправляли в ингалятор и с помощью маски сын дышал винтлин+физраствор. Дышали так мы по два раза в день, на протяжении 5-ти дней. Хорошо то, что сын сразу начинал легче дышать, но только ненадолго, а в первые дни, это облегчение длилось всего час, максимум - полтора. Вентолин идет в небулах, в виде жидкости, которая и заливается в ингалятор, только дозу надо обязательно уточнить в педиатра, ели захотите дышать в домашних условиях. Теперь эти небулы у нас есть в аптечке, но я очень надеюсь, что они нам не понадобятся. Единственное, этим препаратом нельзя увлекаться, так как идет привыкание. Но и цена, казалось на первый взгляд высокая, но в упаковке идет 40 небул.
        
            Время использования: 5 дней
        
        
                
            Стоимость: 610 руб.
        
        
        Год выпуска/покупки: 2013Общее впечатление: Помогает при задышке, БА, ОБ
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","вентолин небулы"
"334","Препарат Вентолин Небулы","
        Вентолин Небулы назначил нам педиатр, когда у ребенка почти неделю не проходил сухой кашель, он не мог откашлять- и как дополнительное средство к таблеткам Аскорил я стала делать ингаляции с небулайзером Gamma Effect. Т. к. в вышеуказанных таблетках уже содержится сальбутамол, то для ингаляций я брала 2,5 мл физраствора и 15 капель вентолина (ребенок весит около 20 кг, врач сказала- 1 капля на килограмм веса).Вентолин Небулы продается в удобных тубусах, в каждом по 2,5 мл действующего вещества сальбутамола. Главная задача этого препарата- это снять спазм, его нельзя принимать внутрь, он предназначен для использования только с помощью компрессионного ингалятора (небулайзера).В паре с таблетками Аскорил Вентолин помог устранить сухой кашель и перевести его во влажную форму. Ребенок на следующий день начал откашливать, а еще через день кашель стал полностью влажным.Рекомендую Вентолин Небулы для лечения сухого кашля у ребенка, но исключительно после назначения врача.
        
            Время использования: по необходимости
        
        
        
        Год выпуска/покупки: 2013Общее впечатление: Помогает в борьбе с сухим кашлем.
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","вентолин небулы"
